model_name,fold_id,iteration,train_loss,validation_loss
hist_gb,3,1,0.002780654285543349,0.0016578067159032793
hist_gb,3,2,0.002780654285543349,0.0016578067159032793
hist_gb,3,3,0.002780654285543349,0.0016578067159032793
hist_gb,3,4,0.002780654285543349,0.0016578067159032793
hist_gb,3,5,0.002780654285543349,0.0016578067159032793
hist_gb,3,6,0.002780654285543349,0.0016578067159032793
hist_gb,3,7,0.002780654285543349,0.0016578067159032793
hist_gb,3,8,0.002780654285543349,0.0016578067159032793
hist_gb,3,9,0.002780654285543349,0.0016578067159032793
hist_gb,3,10,0.002780654285543349,0.0016578067159032793
hist_gb,3,11,0.002780654285543349,0.0016578067159032793
hist_gb,3,12,0.002780654285543349,0.0016578067159032793
hist_gb,3,13,0.002780654285543349,0.0016578067159032793
hist_gb,3,14,0.002780654285543349,0.0016578067159032793
hist_gb,3,15,0.002780654285543349,0.0016578067159032793
hist_gb,3,16,0.002780654285543349,0.0016578067159032793
hist_gb,3,17,0.002780654285543349,0.0016578067159032793
hist_gb,3,18,0.002780654285543349,0.0016578067159032793
hist_gb,3,19,0.002780654285543349,0.0016578067159032793
hist_gb,3,20,0.002780654285543349,0.0016578067159032793
hist_gb,3,21,0.002780654285543349,0.0016578067159032793
